Price,Change,Volume,Time
82.27,-0.74%,2247863,1426004048848
82.28,-0.73%,2269231,1426004109397
82.27,-0.74%,2277631,1426004170077
82.25,-0.76%,2285864,1426004230749
82.25,-0.76%,2298326,1426004291373
82.27,-0.74%,2309760,1426004351931
82.28,-0.72%,2314827,1426004412467
82.25,-0.76%,2326500,1426004473148
82.25,-0.76%,2334936,1426004533818
82.26,-0.75%,2343616,1426004594380
82.25,-0.76%,2347306,1426004654924
82.25,-0.76%,2362016,1426004715460
82.26,-0.75%,2372104,1426004776137
82.26,-0.75%,2380281,1426004836828
82.25,-0.76%,2385702,1426004897395
82.29,-0.71%,2395909,1426004957937
82.24,-0.77%,2401647,1426005018480
82.25,-0.76%,2454976,1426005079146
82.23,-0.78%,2469600,1426005139828
82.22,-0.79%,2478434,1426005200368
82.17,-0.86%,2495218,1426005260918
82.18,-0.84%,2510011,1426005321463
82.25,-0.76%,2521660,1426005382141
82.26,-0.75%,2530398,1426005442832
82.29,-0.71%,2534823,1426005503380
82.30,-0.70%,2539637,1426005563922
82.34,-0.65%,2549027,1426005624475
82.37,-0.62%,2557091,1426005685157
82.35,-0.64%,2561771,1426005745832
82.36,-0.63%,2568112,1426005806380
82.38,-0.60%,2576175,1426005866919
82.36,-0.62%,2585825,1426005927476
82.30,-0.70%,2597028,1426005988153
82.38,-0.60%,2604385,1426006048824
82.39,-0.59%,2614830,1426006109372
82.34,-0.65%,2625203,1426006169921
82.36,-0.63%,2632807,1426006230459
82.36,-0.63%,2647121,1426006291164
82.36,-0.63%,2654758,1426006351870
82.39,-0.59%,2662003,1426006412403
82.43,-0.54%,2667876,1426006472943
82.43,-0.54%,2678751,1426006533491
82.44,-0.53%,2687736,1426006594176
82.49,-0.47%,2699492,1426006654857
82.47,-0.49%,2710186,1426006715389
82.43,-0.54%,2716971,1426006775937
82.41,-0.57%,2723706,1426006836491
82.42,-0.56%,2732165,1426006897157
82.42,-0.56%,2735244,1426006957841
82.38,-0.60%,2739710,1426007018406
82.39,-0.59%,2742240,1426007078954
82.38,-0.60%,2747093,1426007139518
82.42,-0.56%,2753218,1426007200194
82.41,-0.57%,2759829,1426007260885
82.37,-0.62%,2768613,1426007321444
82.36,-0.63%,2773175,1426007381987
82.34,-0.65%,2778302,1426007442530
82.31,-0.69%,2782579,1426007503209
82.32,-0.68%,2785761,1426007563875
82.32,-0.68%,2792861,1426007624422
82.31,-0.69%,2798225,1426007684967
82.34,-0.65%,2800998,1426007745520
82.36,-0.63%,2804610,1426007806192
82.38,-0.60%,2811692,1426007866864
82.37,-0.62%,2818595,1426007927425
82.37,-0.62%,2821195,1426007987966
82.38,-0.60%,2826341,1426008048510
82.41,-0.57%,2835115,1426008109189
82.44,-0.53%,2849661,1426008169876
82.43,-0.54%,2853926,1426008230414
82.40,-0.58%,2861172,1426008290959
82.40,-0.58%,2867537,1426008351614
82.39,-0.60%,2972211,1426008412288
82.39,-0.59%,2990268,1426008472968
82.39,-0.59%,3003656,1426008533512
82.42,-0.56%,3018993,1426008594063
82.39,-0.59%,3036229,1426008654603
82.40,-0.58%,3039083,1426008715272
82.39,-0.59%,3051041,1426008775962
82.40,-0.58%,3062017,1426008836521
82.41,-0.57%,3063521,1426008897068
82.39,-0.59%,3068946,1426008957623
82.39,-0.59%,3086570,1426009018290
82.39,-0.59%,3089412,1426009078962
82.39,-0.59%,3100002,1426009139501
82.39,-0.59%,3106426,1426009200050
82.39,-0.59%,3126194,1426009260594
82.40,-0.58%,3129305,1426009321277
82.39,-0.59%,3142716,1426009381950
82.34,-0.65%,3151402,1426009442495
82.31,-0.69%,3158943,1426009503041
82.31,-0.69%,3162773,1426009563587
82.31,-0.69%,3174529,1426009624262
82.30,-0.70%,3188397,1426009684943
82.30,-0.70%,3211719,1426009745489
82.30,-0.70%,3235411,1426009806032
82.33,-0.66%,3250154,1426009866582
82.30,-0.70%,3260761,1426009927273
82.29,-0.71%,3263730,1426009988032
82.31,-0.69%,3275990,1426010048567
82.31,-0.69%,3278649,1426010109114
82.33,-0.66%,3292679,1426010169649
82.32,-0.68%,3299439,1426010230324
82.31,-0.69%,3306400,1426010291004
82.34,-0.66%,3323835,1426010351552
82.37,-0.62%,3412817,1426010412094
82.35,-0.64%,3428755,1426010472645
82.39,-0.59%,3441924,1426010533322
82.38,-0.60%,3447107,1426010594016
82.39,-0.59%,3453323,1426010654561
82.38,-0.60%,3467373,1426010715104
82.37,-0.62%,3471198,1426010775637
82.37,-0.62%,3480186,1426010836316
82.36,-0.63%,3484029,1426010896998
82.38,-0.60%,3496144,1426010957548
82.39,-0.59%,3502568,1426011018098
82.43,-0.54%,3515601,1426011078644
82.43,-0.54%,3532248,1426011139323
82.38,-0.60%,3540248,1426011199994
82.31,-0.69%,3557752,1426011260543
82.32,-0.68%,3573451,1426011321086
82.32,-0.68%,3582446,1426011381632
82.30,-0.70%,3589063,1426011442295
82.29,-0.71%,3592603,1426011502980
82.28,-0.72%,3619092,1426011563514
82.27,-0.74%,3626766,1426011624057
82.30,-0.70%,3651281,1426011684600
82.29,-0.71%,3663699,1426011745284
82.30,-0.70%,3667053,1426011805952
82.30,-0.70%,3679622,1426011866501
82.30,-0.70%,3694084,1426011927039
82.30,-0.70%,3701317,1426011987587
82.31,-0.69%,3711476,1426012048276
82.30,-0.70%,3724904,1426012108952
82.27,-0.74%,3743640,1426012169496
82.28,-0.72%,3753564,1426012230051
82.30,-0.70%,3758195,1426012290595
82.32,-0.68%,3768151,1426012351291
82.31,-0.68%,3772425,1426012411984
82.32,-0.67%,3797753,1426012472520
82.31,-0.69%,3817225,1426012533067
82.32,-0.67%,3825548,1426012593609
82.29,-0.71%,3837273,1426012654276
82.29,-0.71%,3842949,1426012714954
82.33,-0.66%,3857613,1426012775493
82.31,-0.69%,3862674,1426012836031
82.30,-0.70%,3870552,1426012896572
82.30,-0.70%,3880157,1426012957263
82.30,-0.70%,3896370,1426013017945
82.35,-0.64%,3919648,1426013078486
82.36,-0.63%,3934875,1426013139035
82.35,-0.65%,3936976,1426013199578
82.35,-0.64%,3944593,1426013260252
82.41,-0.57%,3964869,1426013320926
82.39,-0.59%,3980998,1426013381468
82.38,-0.60%,3994782,1426013442007
82.36,-0.63%,3999407,1426013502569
82.37,-0.62%,4005685,1426013563250
82.37,-0.62%,4015531,1426013623930
82.35,-0.64%,4019592,1426013684466
82.31,-0.69%,4040595,1426013745012
82.30,-0.70%,4051443,1426013805559
82.30,-0.70%,4058726,1426013866230
82.31,-0.69%,4072085,1426013928195
82.31,-0.69%,4078958,1426013988738
82.29,-0.71%,4095521,1426014049420
82.32,-0.68%,4108687,1426014109968
82.32,-0.68%,4115447,1426014170648
82.31,-0.69%,4138623,1426014231187
82.32,-0.68%,4156703,1426014291731
82.32,-0.68%,4174888,1426014352422
82.32,-0.68%,4179056,1426014412986
82.33,-0.66%,4188903,1426014473654
