Price,Change,Volume,Time
42.30,-1.28%,13474650,1426003867077
42.32,-1.24%,13513058,1426003927750
42.34,-1.19%,13554800,1426003988304
42.35,-1.16%,13607636,1426004048847
42.36,-1.14%,13689976,1426004109396
42.35,-1.17%,13736950,1426004170076
42.34,-1.19%,13783222,1426004230748
42.34,-1.19%,13817858,1426004291370
42.35,-1.18%,13848168,1426004351930
42.36,-1.14%,13885789,1426004412466
42.34,-1.19%,13908884,1426004473147
42.32,-1.24%,13951944,1426004533817
42.33,-1.21%,13992593,1426004594378
42.32,-1.24%,14022307,1426004654923
42.31,-1.27%,14104178,1426004715459
42.30,-1.28%,14162768,1426004776136
42.32,-1.24%,14208672,1426004836827
42.33,-1.23%,14231554,1426004897394
42.35,-1.16%,14261644,1426004957936
42.32,-1.24%,14294882,1426005018479
42.35,-1.18%,14350312,1426005079145
42.32,-1.24%,14385518,1426005139827
42.30,-1.29%,14422372,1426005200367
42.27,-1.35%,14451886,1426005260917
42.29,-1.31%,14506043,1426005321462
42.32,-1.24%,14569323,1426005382140
42.30,-1.28%,14616895,1426005442831
42.33,-1.22%,14659738,1426005503379
42.34,-1.19%,14700688,1426005563921
42.34,-1.19%,14736762,1426005624474
42.34,-1.19%,14749631,1426005685156
42.34,-1.19%,14767441,1426005745831
42.35,-1.18%,14842438,1426005806379
42.36,-1.14%,14862908,1426005866919
42.35,-1.17%,14891250,1426005927475
42.33,-1.20%,14940719,1426005988152
42.37,-1.12%,15000640,1426006048823
42.35,-1.17%,15054490,1426006109371
42.31,-1.25%,15123745,1426006169920
42.32,-1.24%,15187673,1426006230458
42.32,-1.24%,15249405,1426006291163
42.34,-1.20%,15269829,1426006351869
42.34,-1.19%,15297559,1426006412402
42.36,-1.14%,15328733,1426006472942
42.35,-1.17%,15375998,1426006533490
42.35,-1.16%,15390853,1426006594175
42.35,-1.18%,15416874,1426006654856
42.33,-1.20%,15445976,1426006715388
42.33,-1.21%,15506933,1426006775936
42.33,-1.20%,15599493,1426006836490
42.35,-1.17%,15620775,1426006897156
42.37,-1.12%,15642843,1426006957840
42.35,-1.17%,15689486,1426007018405
42.35,-1.18%,15768577,1426007078953
42.34,-1.19%,15836474,1426007139515
42.37,-1.13%,15875431,1426007200193
42.34,-1.20%,15925524,1426007260884
42.31,-1.26%,15980380,1426007321443
42.31,-1.25%,15994311,1426007381986
42.32,-1.24%,16072963,1426007442529
42.32,-1.24%,16126433,1426007503208
42.31,-1.25%,16215396,1426007563874
42.29,-1.31%,16529452,1426007624421
42.29,-1.30%,16551607,1426007684966
42.29,-1.31%,16606213,1426007745519
42.29,-1.31%,16697497,1426007806190
42.27,-1.35%,16795915,1426007866861
42.28,-1.34%,16822235,1426007927424
42.29,-1.31%,16874194,1426007987965
42.28,-1.32%,16968965,1426008048509
42.31,-1.25%,17139089,1426008109188
42.29,-1.32%,17301902,1426008169876
42.28,-1.33%,17376087,1426008230413
42.29,-1.31%,17497340,1426008290958
42.30,-1.28%,17593026,1426008351613
42.31,-1.26%,17611709,1426008412287
42.31,-1.26%,17634915,1426008472967
42.30,-1.28%,17689226,1426008533510
42.31,-1.27%,17731729,1426008594062
42.28,-1.33%,17879103,1426008654602
42.29,-1.31%,17918773,1426008715271
42.27,-1.35%,17970998,1426008775960
42.28,-1.32%,18030356,1426008836520
42.27,-1.35%,18045202,1426008897067
42.28,-1.33%,18089219,1426008957622
42.29,-1.31%,18119259,1426009018288
42.28,-1.33%,18173364,1426009078959
42.26,-1.37%,18197818,1426009139500
42.25,-1.41%,18271402,1426009200049
42.26,-1.38%,18325634,1426009260593
42.26,-1.38%,18356654,1426009321276
42.25,-1.40%,18415849,1426009381949
42.23,-1.45%,18439389,1426009442494
42.24,-1.42%,18478579,1426009503040
42.25,-1.40%,18488485,1426009563586
42.24,-1.41%,18514974,1426009624261
42.24,-1.42%,18636370,1426009684942
42.24,-1.44%,18675531,1426009745488
42.24,-1.42%,18751148,1426009806031
42.24,-1.42%,18793144,1426009866581
42.24,-1.41%,18813263,1426009927272
42.24,-1.42%,18839733,1426009988031
42.22,-1.48%,18913483,1426010048566
42.20,-1.52%,18990949,1426010109113
42.20,-1.52%,19012128,1426010169648
42.21,-1.49%,19171881,1426010230323
42.21,-1.51%,19255094,1426010291003
42.21,-1.49%,19414232,1426010351550
42.20,-1.52%,19469704,1426010412093
42.19,-1.54%,19514995,1426010472644
42.20,-1.52%,19593849,1426010533321
42.21,-1.51%,19658921,1426010594015
42.20,-1.52%,19725033,1426010654560
42.20,-1.52%,19790711,1426010715103
42.21,-1.49%,19861766,1426010775635
42.21,-1.51%,19926819,1426010836315
42.20,-1.52%,20058605,1426010896997
42.19,-1.53%,20084211,1426010957547
42.20,-1.52%,20110199,1426011018095
42.21,-1.49%,20219836,1426011078643
42.19,-1.53%,20261072,1426011139322
42.15,-1.62%,20321962,1426011199993
42.16,-1.62%,20437678,1426011260542
42.15,-1.63%,20544828,1426011321085
42.16,-1.60%,20621293,1426011381630
42.17,-1.60%,20676637,1426011442294
42.16,-1.61%,20713233,1426011502976
42.16,-1.61%,20839963,1426011563513
42.16,-1.61%,20884893,1426011624056
42.15,-1.63%,20962224,1426011684599
42.15,-1.63%,21030816,1426011745283
42.15,-1.63%,21049193,1426011805951
42.12,-1.72%,21101122,1426011866500
42.13,-1.67%,21217453,1426011927038
42.13,-1.67%,21230355,1426011987586
42.15,-1.65%,21301271,1426012048275
42.14,-1.66%,21329578,1426012108951
42.12,-1.69%,21356120,1426012169495
42.13,-1.69%,21373221,1426012230051
42.13,-1.69%,21388236,1426012290594
42.15,-1.65%,21470700,1426012351290
42.14,-1.66%,21575553,1426012411983
42.13,-1.69%,21700632,1426012472519
42.11,-1.73%,21750312,1426012533066
42.12,-1.71%,21869441,1426012593608
42.10,-1.74%,22005200,1426012654275
42.10,-1.74%,22124390,1426012714953
42.12,-1.72%,22272934,1426012775492
42.12,-1.72%,22291169,1426012836030
42.12,-1.70%,22352463,1426012896571
42.11,-1.73%,22438188,1426012957260
42.11,-1.73%,22482823,1426013017944
42.11,-1.73%,22517376,1426013078485
42.12,-1.72%,22582950,1426013139034
42.11,-1.73%,22602766,1426013199577
42.10,-1.74%,22729073,1426013260251
42.12,-1.70%,22888718,1426013320925
42.11,-1.73%,23005632,1426013381467
42.11,-1.73%,23207093,1426013442005
42.12,-1.70%,23275906,1426013502568
42.13,-1.69%,23354097,1426013563249
42.12,-1.72%,23398759,1426013623929
42.10,-1.74%,23418807,1426013684465
42.10,-1.75%,23675667,1426013745011
42.09,-1.77%,23720341,1426013805558
42.08,-1.79%,23742864,1426013866229
42.09,-1.77%,23812080,1426013928194
42.11,-1.73%,23883448,1426013988737
42.10,-1.75%,23993740,1426014049419
42.14,-1.66%,24055224,1426014109967
42.14,-1.66%,24085336,1426014170647
42.15,-1.63%,24141463,1426014231186
42.17,-1.59%,24283903,1426014291730
42.17,-1.58%,24378089,1426014352421
42.16,-1.60%,24445762,1426014412985
42.19,-1.55%,24461377,1426014473653
42.21,-1.51%,24511157,1426014534200
42.22,-1.47%,24652151,1426014594743
42.21,-1.49%,24726697,1426014655417
42.21,-1.49%,24826270,1426014715958
42.21,-1.49%,24869021,1426014776634
42.19,-1.54%,24934906,1426014837180
42.19,-1.55%,24966964,1426014897739
42.19,-1.55%,25023765,1426014958427
42.19,-1.53%,25061376,1426015018975
42.22,-1.48%,25110809,1426015080657
42.22,-1.47%,25227273,1426015141198
42.22,-1.47%,25418515,1426015201750
42.22,-1.48%,25499962,1426015262426
42.23,-1.45%,25616462,1426015322982
42.26,-1.39%,25683815,1426015383652
42.26,-1.38%,25745499,1426015444194
42.28,-1.34%,25788493,1426015504737
42.26,-1.39%,25854032,1426015565421
42.21,-1.49%,25933804,1426015625961
42.20,-1.52%,26010253,1426015686651
42.21,-1.51%,26035559,1426015747199
42.15,-1.63%,26236901,1426015807742
42.13,-1.67%,26280806,1426015868432
42.12,-1.70%,26384032,1426015928981
42.13,-1.69%,26416036,1426015989653
42.14,-1.66%,26452837,1426016050206
42.15,-1.63%,26483068,1426016110745
42.18,-1.56%,26683170,1426016171442
42.17,-1.60%,26726323,1426016231987
42.20,-1.52%,26850126,1426016292657
42.21,-1.51%,26932320,1426016353207
42.22,-1.48%,27033597,1426016413752
42.21,-1.51%,27110903,1426016474422
42.21,-1.49%,27217710,1426016534972
42.18,-1.56%,27326668,1426016595675
42.21,-1.49%,27396586,1426016656220
42.18,-1.56%,27459727,1426016716767
42.17,-1.59%,27487140,1426016777455
42.19,-1.54%,27604087,1426016838004
42.19,-1.54%,27716927,1426016898697
42.22,-1.47%,27793123,1426016959247
42.14,-1.66%,28317392,1426017019789
42.14,-1.66%,28565697,1426017080466
42.15,-1.63%,28703017,1426017141008
42.12,-1.70%,28904612,1426017201679
42.11,-1.73%,29342402,1426017262218
42.10,-1.75%,29583335,1426017322753
42.10,-1.75%,29808091,1426017383431
42.10,-1.76%,30056100,1426017443975
42.09,-1.78%,30470541,1426017504653
42.12,-1.70%,30842123,1426017565200
Price,Change,Volume,Time
43.04,0.0037,2087455,1427118322168
Price,Change,Volume,Time
42.98,0.0023,2608198,1427118725667
Price,Change,Volume,Time
42.94,0.0013,7344386,1427123968826
42.94,0.0015,7365253,1427124029390
42.98,0.0023,7439823,1427124089950
42.97,0.0022,7448236,1427124150495
42.97,0.0021,7461343,1427124211051
Price,Change,Volume,Time
42.96,0.0019,7606166,1427124449010
Price,Change,Volume,Time
42.94,0.0014000000000000002,7624229,1427124511457
42.92,0.001,7651488,1427124572040
42.92,9.0E-4,7701378,1427124632593
42.92,9.0E-4,7720658,1427124693145
42.89,2.0E-4,7784126,1427124753987
42.89,2.0E-4,7838468,1427124814541
42.86,-5.0E-4,7888648,1427124875088
42.87,-2.0E-4,7948472,1427124935631
42.91,7.000000000000001E-4,8034999,1427124996194
42.91,7.000000000000001E-4,8118823,1427125057021
42.9,6.0E-4,8132681,1427125117576
Price,Change,Volume,Time
42.85,-6.0E-4,8844737,1427126052995
42.85,-7.000000000000001E-4,8845262,1427126068552
42.87,-2.0E-4,8879408,1427126084105
42.87,-2.0E-4,8879576,1427126099650
42.86,-5.0E-4,8892193,1427126115210
42.87,-2.0E-4,8903342,1427126130755
42.87,-2.0E-4,8905894,1427126146306
Price,Change,Volume,Time
42.87,-2.0E-4,8918947,1427126164612
42.85,-7.000000000000001E-4,8966708,1427126175174
42.85,-7.000000000000001E-4,8972248,1427126185734
42.84,-9.0E-4,8977188,1427126196279
42.82,-0.0014000000000000002,8982133,1427126206820
Price,Change,Volume,Time
42.85,-6.0E-4,9039244,1427126315981
